i j lamda_ij(AA) Aji_E1 fij_E1 S_E1 Aji_E2 Aji_M1 Aji_M2
10 66 7.707E+02 0.000E+00 0.000E+00 0.000E+00 2.204E+02 3.294E-05 0.000E+00
10 67 7.706E+02 0.000E+00 0.000E+00 0.000E+00 1.614E+03 2.505E-04 0.000E+00
10 68 7.695E+02 0.000E+00 0.000E+00 0.000E+00 2.139E+03 1.083E-04 0.000E+00
10 69 7.658E+02 0.000E+00 0.000E+00 0.000E+00 1.339E+00 3.368E-04 0.000E+00
10 70 7.575E+02 0.000E+00 0.000E+00 0.000E+00 1.170E+01 7.217E-07 0.000E+00
10 71 7.567E+02 0.000E+00 0.000E+00 0.000E+00 2.488E+02 1.248E-06 0.000E+00
10 72 7.558E+02 0.000E+00 0.000E+00 0.000E+00 2.400E+03 0.000E+00 0.000E+00
10 73 7.478E+02 3.330E+03 2.792E-07 4.811E-06 0.000E+00 0.000E+00 4.753E-03
10 74 7.445E+02 0.000E+00 0.000E+00 0.000E+00 2.926E+01 1.253E-04 0.000E+00
10 75 7.427E+02 0.000E+00 0.000E+00 0.000E+00 1.111E+03 1.172E-06 0.000E+00
10 76 7.417E+02 0.000E+00 0.000E+00 0.000E+00 6.613E+02 2.751E-04 0.000E+00
10 77 7.414E+02 0.000E+00 0.000E+00 0.000E+00 1.197E+02 0.000E+00 0.000E+00
10 78 7.220E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 4.430E-03
10 79 6.580E+02 0.000E+00 0.000E+00 0.000E+00 3.418E+03 1.243E-05 0.000E+00
10 80 6.580E+02 0.000E+00 0.000E+00 0.000E+00 2.560E+04 6.845E-05 0.000E+00
10 81 6.580E+02 0.000E+00 0.000E+00 0.000E+00 7.101E+04 1.224E-05 0.000E+00
10 83 6.278E+02 0.000E+00 0.000E+00 0.000E+00 5.630E+04 0.000E+00 0.000E+00
10 84 6.278E+02 0.000E+00 0.000E+00 0.000E+00 6.754E+04 3.325E-06 0.000E+00
10 85 6.178E+02 0.000E+00 0.000E+00 0.000E+00 2.046E-03 7.501E-05 0.000E+00
10 86 6.060E+02 0.000E+00 0.000E+00 0.000E+00 8.217E-03 9.917E-06 0.000E+00
10 87 5.930E+02 0.000E+00 0.000E+00 0.000E+00 1.066E+01 0.000E+00 0.000E+00
10 88 5.930E+02 0.000E+00 0.000E+00 0.000E+00 6.345E+01 6.102E-05 0.000E+00
10 89 5.930E+02 0.000E+00 0.000E+00 0.000E+00 1.082E+02 1.754E-04 0.000E+00
10 90 5.739E+02 0.000E+00 0.000E+00 0.000E+00 2.195E-05 1.559E-04 0.000E+00
10 92 5.387E+02 3.015E+04 9.368E-07 1.163E-05 0.000E+00 0.000E+00 3.510E-02
10 93 5.338E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 6.774E-03
10 94 5.338E+02 2.179E+07 6.649E-04 8.178E-03 0.000E+00 0.000E+00 8.155E-03
10 95 5.337E+02 1.168E+08 4.987E-03 6.134E-02 0.000E+00 0.000E+00 8.778E-03
10 96 5.313E+02 7.344E+05 2.220E-05 2.719E-04 0.000E+00 0.000E+00 2.508E-03
10 97 5.312E+02 2.093E+07 8.855E-04 1.084E-02 0.000E+00 0.000E+00 1.758E-03
10 98 5.311E+02 2.162E+08 1.176E-02 1.439E-01 0.000E+00 0.000E+00 2.603E-02
10 99 5.209E+02 9.142E+07 2.657E-03 3.189E-02 0.000E+00 0.000E+00 9.418E-03
10 100 5.208E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.736E-02
10 102 5.142E+02 4.011E+02 1.590E-08 1.884E-07 0.000E+00 0.000E+00 3.420E-03
10 103 5.056E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.520E-02
10 104 4.750E+02 0.000E+00 0.000E+00 0.000E+00 1.143E-04 3.885E-06 0.000E+00
10 105 4.724E+02 0.000E+00 0.000E+00 0.000E+00 7.752E+00 0.000E+00 0.000E+00
10 106 4.724E+02 0.000E+00 0.000E+00 0.000E+00 4.656E+01 1.040E-07 0.000E+00
10 107 4.724E+02 0.000E+00 0.000E+00 0.000E+00 7.997E+01 7.984E-07 0.000E+00
10 108 4.707E+02 0.000E+00 0.000E+00 0.000E+00 4.175E-04 0.000E+00 0.000E+00
10 109 4.706E+02 0.000E+00 0.000E+00 0.000E+00 1.368E+01 3.061E-07 0.000E+00
10 110 4.706E+02 0.000E+00 0.000E+00 0.000E+00 1.596E+02 5.849E-06 0.000E+00
10 111 4.706E+02 0.000E+00 0.000E+00 0.000E+00 9.586E+02 0.000E+00 0.000E+00
10 112 4.653E+02 0.000E+00 0.000E+00 0.000E+00 1.369E+02 0.000E+00 0.000E+00
10 113 4.637E+02 0.000E+00 0.000E+00 0.000E+00 3.565E+03 1.592E-07 0.000E+00
10 114 4.637E+02 0.000E+00 0.000E+00 0.000E+00 1.283E+03 2.136E-06 0.000E+00
10 115 4.637E+02 0.000E+00 0.000E+00 0.000E+00 1.710E+02 7.691E-07 0.000E+00
10 116 4.623E+02 1.997E+01 8.228E-10 8.765E-09 0.000E+00 0.000E+00 6.849E-10
10 117 4.603E+02 3.624E-03 1.480E-13 1.570E-12 0.000E+00 0.000E+00 2.562E-10
10 118 4.603E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.477E-09
10 120 4.590E+02 1.677E+04 3.783E-07 4.002E-06 0.000E+00 0.000E+00 1.212E-03
10 121 4.590E+02 4.024E+05 1.271E-05 1.345E-04 0.000E+00 0.000E+00 6.487E-03
10 122 4.590E+02 3.430E+06 1.393E-04 1.474E-03 0.000E+00 0.000E+00 1.031E-02
10 123 4.556E+02 9.962E+01 2.214E-09 2.324E-08 0.000E+00 0.000E+00 4.226E-03
10 125 4.547E+02 0.000E+00 0.000E+00 0.000E+00 6.734E+02 0.000E+00 0.000E+00
10 126 4.547E+02 0.000E+00 0.000E+00 0.000E+00 8.100E+02 4.538E-06 0.000E+00
10 127 4.545E+02 0.000E+00 0.000E+00 0.000E+00 9.225E-02 6.382E-06 0.000E+00
10 128 4.544E+02 0.000E+00 0.000E+00 0.000E+00 1.936E-04 3.734E-06 0.000E+00
10 129 4.526E+02 4.474E+00 1.374E-10 1.433E-09 0.000E+00 0.000E+00 8.737E-05
10 130 4.526E+02 5.251E+01 2.074E-09 2.163E-08 0.000E+00 0.000E+00 1.014E-03
10 131 4.526E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 6.017E-03
10 132 4.495E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.448E-04
10 133 4.495E+02 1.505E+05 3.257E-06 3.374E-05 0.000E+00 0.000E+00 1.707E-03
10 134 4.495E+02 9.023E+05 2.733E-05 2.832E-04 0.000E+00 0.000E+00 5.980E-03
10 135 4.475E+02 9.854E+05 2.113E-05 2.179E-04 0.000E+00 0.000E+00 3.057E-03
10 136 4.475E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 5.246E-04
10 138 4.472E+02 6.873E+01 2.060E-09 2.123E-08 0.000E+00 0.000E+00 9.103E-04
10 139 4.408E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 7.582E-09
10 140 4.369E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 5.103E-04
11 12 3.621E+07 0.000E+00 0.000E+00 0.000E+00 3.065E-19 8.522E-10 0.000E+00
11 13 1.189E+04 0.000E+00 0.000E+00 0.000E+00 2.311E-01 8.015E-09 0.000E+00
11 14 9.162E+03 0.000E+00 0.000E+00 0.000E+00 6.735E-07 0.000E+00 0.000E+00
11 15 5.932E+03 0.000E+00 0.000E+00 0.000E+00 6.763E-08 0.000E+00 0.000E+00
11 16 3.652E+03 0.000E+00 0.000E+00 0.000E+00 7.837E-06 3.739E-06 0.000E+00
11 17 3.327E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 8.847E-05
11 18 3.324E+03 1.174E+08 1.167E-01 6.382E+00 0.000E+00 0.000E+00 5.527E-04
11 19 3.316E+03 2.360E+07 3.892E-02 2.124E+00 0.000E+00 0.000E+00 1.588E-04
11 20 3.129E+03 7.218E+04 6.356E-05 3.273E-03 0.000E+00 0.000E+00 1.949E-04
11 21 1.859E+03 1.783E+04 9.240E-06 2.827E-04 0.000E+00 0.000E+00 2.783E-03
11 22 1.856E+03 4.939E+05 3.570E-04 1.091E-02 0.000E+00 0.000E+00 4.086E-03
11 23 1.852E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.126E-03
11 24 1.769E+03 0.000E+00 0.000E+00 0.000E+00 1.131E+03 1.548E-05 0.000E+00
11 25 1.769E+03 0.000E+00 0.000E+00 0.000E+00 4.849E+02 1.094E-05 0.000E+00
11 26 1.769E+03 0.000E+00 0.000E+00 0.000E+00 5.543E+02 7.202E-06 0.000E+00
11 27 1.679E+03 2.616E+04 1.549E-05 4.282E-04 0.000E+00 0.000E+00 2.056E-02
11 28 1.667E+03 6.685E+04 2.786E-05 7.644E-04 0.000E+00 0.000E+00 5.764E-03
11 29 1.618E+03 0.000E+00 0.000E+00 0.000E+00 1.830E-03 1.510E-08 0.000E+00
11 30 1.540E+03 3.897E+08 1.386E-01 3.513E+00 0.000E+00 0.000E+00 3.275E-04
11 31 1.539E+03 2.196E+09 1.092E+00 2.767E+01 0.000E+00 0.000E+00 6.225E-02
11 32 1.538E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 8.277E-03
11 33 1.376E+03 1.088E+08 3.087E-02 6.990E-01 0.000E+00 0.000E+00 1.220E-04
11 34 1.373E+03 9.041E+08 1.534E-01 3.468E+00 0.000E+00 0.000E+00 1.060E-02
11 35 1.372E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 4.038E-02
11 36 1.347E+03 1.949E+08 3.180E-02 7.048E-01 0.000E+00 0.000E+00 2.181E-02
11 37 1.346E+03 7.988E+08 2.169E-01 4.805E+00 0.000E+00 0.000E+00 9.241E-03
11 38 1.345E+03 1.280E+08 4.859E-02 1.076E+00 0.000E+00 0.000E+00 3.327E-03
11 39 1.234E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 5.241E-04
11 40 1.232E+03 3.588E+07 4.902E-03 9.944E-02 0.000E+00 0.000E+00 1.165E-03
11 41 1.228E+03 6.914E+06 1.564E-03 3.161E-02 0.000E+00 0.000E+00 1.979E-04
11 42 1.164E+03 1.461E+04 1.780E-06 3.411E-05 0.000E+00 0.000E+00 4.465E-04
11 43 1.031E+03 1.440E+04 3.216E-06 5.461E-05 0.000E+00 0.000E+00 1.904E-02
11 44 1.031E+03 1.110E+05 1.060E-05 1.799E-04 0.000E+00 0.000E+00 1.814E-02
11 45 1.030E+03 0.000E+00 0.000E+00 0.000E+00 1.066E-02 2.473E-04 0.000E+00
11 46 1.012E+03 0.000E+00 0.000E+00 0.000E+00 6.590E+00 2.422E-04 0.000E+00
11 47 1.010E+03 0.000E+00 0.000E+00 0.000E+00 3.637E+00 8.527E-07 0.000E+00
11 48 1.007E+03 0.000E+00 0.000E+00 0.000E+00 3.063E+00 2.527E-04 0.000E+00
11 49 9.769E+02 0.000E+00 0.000E+00 0.000E+00 2.216E+02 0.000E+00 0.000E+00
11 50 9.761E+02 0.000E+00 0.000E+00 0.000E+00 8.062E+00 1.152E-07 0.000E+00
11 51 9.744E+02 0.000E+00 0.000E+00 0.000E+00 7.717E+01 4.982E-06 0.000E+00
11 52 9.649E+02 0.000E+00 0.000E+00 0.000E+00 2.045E+02 1.445E-07 0.000E+00
11 53 9.296E+02 0.000E+00 0.000E+00 0.000E+00 6.891E-02 5.117E-06 0.000E+00
11 54 8.580E+02 0.000E+00 0.000E+00 0.000E+00 8.752E-02 0.000E+00 0.000E+00
11 55 7.999E+02 7.723E+04 7.408E-06 9.753E-05 0.000E+00 0.000E+00 1.384E-03
11 56 7.947E+02 2.637E+06 2.497E-04 3.266E-03 0.000E+00 0.000E+00 1.063E-03
11 57 7.940E+02 2.570E+07 3.400E-03 4.444E-02 0.000E+00 0.000E+00 7.337E-04
11 58 7.927E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.183E-03
11 59 7.883E+02 7.881E+06 4.405E-04 5.715E-03 0.000E+00 0.000E+00 3.053E-04
11 60 7.879E+02 1.355E+07 1.261E-03 1.635E-02 0.000E+00 0.000E+00 1.799E-03
11 61 7.874E+02 7.442E+05 9.684E-05 1.255E-03 0.000E+00 0.000E+00 2.336E-04
11 62 7.731E+02 2.615E+07 2.343E-03 2.981E-02 0.000E+00 0.000E+00 6.993E-03
11 63 7.723E+02 1.164E+08 6.246E-03 7.940E-02 0.000E+00 0.000E+00 1.321E-02
11 64 7.719E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.027E-06
11 65 7.710E+02 0.000E+00 0.000E+00 0.000E+00 2.807E+02 0.000E+00 0.000E+00
11 66 7.708E+02 0.000E+00 0.000E+00 0.000E+00 2.052E+03 3.428E-04 0.000E+00
11 67 7.706E+02 0.000E+00 0.000E+00 0.000E+00 2.542E+03 1.236E-06 0.000E+00
11 68 7.695E+02 0.000E+00 0.000E+00 0.000E+00 4.371E+02 0.000E+00 0.000E+00
11 69 7.658E+02 0.000E+00 0.000E+00 0.000E+00 2.692E+01 1.962E-04 0.000E+00
11 70 7.575E+02 0.000E+00 0.000E+00 0.000E+00 3.704E+02 1.672E-06 0.000E+00
11 71 7.567E+02 0.000E+00 0.000E+00 0.000E+00 2.148E+03 0.000E+00 0.000E+00
11 73 7.478E+02 9.669E+03 1.135E-06 1.397E-05 0.000E+00 0.000E+00 7.436E-03
11 74 7.445E+02 0.000E+00 0.000E+00 0.000E+00 6.464E+00 4.701E-06 0.000E+00
11 75 7.427E+02 0.000E+00 0.000E+00 0.000E+00 6.120E+02 1.393E-04 0.000E+00
11 76 7.418E+02 0.000E+00 0.000E+00 0.000E+00 3.823E+02 1.220E-08 0.000E+00
11 77 7.414E+02 0.000E+00 0.000E+00 0.000E+00 1.052E+03 1.143E-04 0.000E+00
11 78 7.220E+02 3.023E+04 1.418E-06 1.685E-05 0.000E+00 0.000E+00 7.100E-04
11 79 6.580E+02 0.000E+00 0.000E+00 0.000E+00 3.412E+04 5.081E-05 0.000E+00
11 80 6.580E+02 0.000E+00 0.000E+00 0.000E+00 4.260E+04 1.462E-06 0.000E+00
11 81 6.580E+02 0.000E+00 0.000E+00 0.000E+00 1.417E+04 0.000E+00 0.000E+00
11 82 6.278E+02 0.000E+00 0.000E+00 0.000E+00 1.206E+05 0.000E+00 0.000E+00
11 83 6.278E+02 0.000E+00 0.000E+00 0.000E+00 1.005E+04 1.753E-06 0.000E+00
11 84 6.278E+02 0.000E+00 0.000E+00 0.000E+00 4.220E+04 3.684E-06 0.000E+00
11 85 6.178E+02 0.000E+00 0.000E+00 0.000E+00 6.602E-03 3.184E-07 0.000E+00
11 86 6.060E+02 0.000E+00 0.000E+00 0.000E+00 2.433E-02 0.000E+00 0.000E+00
11 87 5.930E+02 0.000E+00 0.000E+00 0.000E+00 9.190E+01 1.126E-04 0.000E+00
11 88 5.930E+02 0.000E+00 0.000E+00 0.000E+00 3.900E+01 2.126E-05 0.000E+00
11 89 5.930E+02 0.000E+00 0.000E+00 0.000E+00 4.515E+01 1.571E-04 0.000E+00
11 90 5.739E+02 0.000E+00 0.000E+00 0.000E+00 8.464E-06 1.552E-04 0.000E+00
11 91 5.533E+02 0.000E+00 0.000E+00 0.000E+00 1.983E-05 0.000E+00 0.000E+00
11 92 5.387E+02 2.520E+03 1.096E-07 9.719E-07 0.000E+00 0.000E+00 2.142E-02
11 93 5.338E+02 3.337E+07 8.554E-04 7.516E-03 0.000E+00 0.000E+00 2.460E-02
11 94 5.338E+02 9.094E+07 3.884E-03 3.413E-02 0.000E+00 0.000E+00 3.096E-03
11 95 5.337E+02 9.527E+06 5.696E-04 5.004E-03 0.000E+00 0.000E+00 6.424E-03
11 96 5.313E+02 3.140E+07 1.329E-03 1.162E-02 0.000E+00 0.000E+00 1.118E-02
11 97 5.312E+02 1.987E+08 1.177E-02 1.029E-01 0.000E+00 0.000E+00 6.063E-03
11 98 5.311E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.349E-02
11 99 5.209E+02 1.634E+07 6.649E-04 5.701E-03 0.000E+00 0.000E+00 4.168E-04
11 100 5.208E+02 8.023E+07 1.958E-03 1.678E-02 0.000E+00 0.000E+00 7.157E-03
11 101 5.208E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.798E-02
11 102 5.142E+02 5.474E+02 3.038E-08 2.572E-07 0.000E+00 0.000E+00 5.813E-03
11 103 5.056E+02 3.825E+03 8.796E-08 7.321E-07 0.000E+00 0.000E+00 6.297E-03
11 104 4.750E+02 0.000E+00 0.000E+00 0.000E+00 4.786E-04 8.629E-07 0.000E+00
11 105 4.724E+02 0.000E+00 0.000E+00 0.000E+00 6.770E+01 2.612E-07 0.000E+00
11 106 4.724E+02 0.000E+00 0.000E+00 0.000E+00 2.908E+01 1.242E-06 0.000E+00
11 107 4.724E+02 0.000E+00 0.000E+00 0.000E+00 3.320E+01 4.382E-06 0.000E+00
11 108 4.707E+02 0.000E+00 0.000E+00 0.000E+00 1.850E-04 4.346E-08 0.000E+00
11 109 4.706E+02 0.000E+00 0.000E+00 0.000E+00 2.049E+02 3.587E-06 0.000E+00
11 110 4.706E+02 0.000E+00 0.000E+00 0.000E+00 7.970E+02 0.000E+00 0.000E+00
11 112 4.653E+02 0.000E+00 0.000E+00 0.000E+00 9.758E+01 2.345E-06 0.000E+00
11 113 4.637E+02 0.000E+00 0.000E+00 0.000E+00 7.131E+02 0.000E+00 0.000E+00
11 114 4.637E+02 0.000E+00 0.000E+00 0.000E+00 2.139E+03 3.730E-07 0.000E+00
11 115 4.637E+02 0.000E+00 0.000E+00 0.000E+00 1.711E+03 7.399E-08 0.000E+00
11 116 4.623E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.159E-09
11 117 4.603E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.782E-09
11 120 4.590E+02 5.573E+05 1.760E-05 1.330E-04 0.000E+00 0.000E+00 1.030E-02
11 121 4.590E+02 3.057E+06 1.352E-04 1.021E-03 0.000E+00 0.000E+00 7.217E-03
11 122 4.590E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 6.121E-03
11 123 4.556E+02 5.740E+01 1.786E-09 1.339E-08 0.000E+00 0.000E+00 2.628E-03
11 124 4.547E+02 0.000E+00 0.000E+00 0.000E+00 1.448E+03 0.000E+00 0.000E+00
11 125 4.547E+02 0.000E+00 0.000E+00 0.000E+00 1.211E+02 9.297E-10 0.000E+00
11 126 4.547E+02 0.000E+00 0.000E+00 0.000E+00 5.072E+02 1.897E-07 0.000E+00
11 127 4.545E+02 0.000E+00 0.000E+00 0.000E+00 8.330E-02 2.553E-08 0.000E+00
11 128 4.544E+02 0.000E+00 0.000E+00 0.000E+00 4.368E-05 0.000E+00 0.000E+00
11 129 4.526E+02 3.551E+01 1.527E-09 1.138E-08 0.000E+00 0.000E+00 1.299E-03
11 130 4.526E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 5.015E-03
11 132 4.495E+02 2.483E+05 4.513E-06 3.340E-05 0.000E+00 0.000E+00 2.006E-03
11 133 4.495E+02 7.137E+05 2.162E-05 1.600E-04 0.000E+00 0.000E+00 2.180E-03
11 134 4.495E+02 1.160E+05 4.921E-06 3.641E-05 0.000E+00 0.000E+00 1.210E-03
11 135 4.475E+02 1.872E+05 5.620E-06 4.140E-05 0.000E+00 0.000E+00 1.004E-03
11 136 4.475E+02 9.094E+05 1.638E-05 1.207E-04 0.000E+00 0.000E+00 7.378E-04
11 137 4.475E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.124E-03
11 138 4.472E+02 8.103E-01 3.401E-11 2.503E-10 0.000E+00 0.000E+00 1.535E-03
11 140 4.369E+02 2.665E+02 4.577E-09 3.292E-08 0.000E+00 0.000E+00 9.252E-05
11 141 4.289E+02 0.000E+00 0.000E+00 0.000E+00 1.470E-03 0.000E+00 0.000E+00
12 13 1.190E+04 0.000E+00 0.000E+00 0.000E+00 1.384E-01 1.884E-08 0.000E+00
12 14 9.165E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 4.945E-09 0.000E+00
12 15 5.933E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 4.505E-09 0.000E+00
12 16 3.653E+03 0.000E+00 0.000E+00 0.000E+00 1.798E-06 7.506E-06 0.000E+00
12 17 3.328E+03 1.562E+08 8.644E-02 2.841E+00 0.000E+00 0.000E+00 0.000E+00
12 18 3.324E+03 3.912E+07 6.481E-02 2.128E+00 0.000E+00 0.000E+00 2.667E-05
12 19 3.316E+03 1.572E+06 4.321E-03 1.416E-01 0.000E+00 0.000E+00 5.444E-08
12 20 3.129E+03 2.622E+04 3.848E-05 1.189E-03 0.000E+00 0.000E+00 1.093E-05
12 21 1.859E+03 2.572E+05 2.221E-04 4.078E-03 0.000E+00 0.000E+00 4.035E-03
12 22 1.856E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.306E-03
12 24 1.769E+03 0.000E+00 0.000E+00 0.000E+00 6.787E+02 5.922E-06 0.000E+00
12 25 1.769E+03 0.000E+00 0.000E+00 0.000E+00 6.790E+02 5.207E-06 0.000E+00
12 26 1.769E+03 0.000E+00 0.000E+00 0.000E+00 5.541E+01 0.000E+00 0.000E+00
12 27 1.680E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.888E-02
12 28 1.667E+03 3.100E+05 2.153E-04 3.545E-03 0.000E+00 0.000E+00 1.612E-03
12 29 1.618E+03 0.000E+00 0.000E+00 0.000E+00 1.276E-03 2.209E-07 0.000E+00
12 30 1.540E+03 2.072E+09 1.228E+00 1.868E+01 0.000E+00 0.000E+00 5.734E-03
12 31 1.539E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 9.868E-03
12 33 1.376E+03 4.592E+06 2.172E-03 2.952E-02 0.000E+00 0.000E+00 8.930E-04
12 34 1.373E+03 2.100E+08 5.938E-02 8.054E-01 0.000E+00 0.000E+00 3.173E-03
12 35 1.372E+03 1.117E+09 1.051E-01 1.424E+00 0.000E+00 0.000E+00 0.000E+00
12 36 1.347E+03 8.750E+08 2.379E-01 3.165E+00 0.000E+00 0.000E+00 3.782E-03
12 37 1.346E+03 1.759E+08 7.960E-02 1.058E+00 0.000E+00 0.000E+00 1.247E-02
12 38 1.345E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.923E-03
12 39 1.234E+03 4.943E+07 3.763E-03 4.588E-02 0.000E+00 0.000E+00 0.000E+00
12 40 1.232E+03 1.212E+07 2.759E-03 3.358E-02 0.000E+00 0.000E+00 3.648E-06
12 41 1.228E+03 4.676E+05 1.763E-04 2.138E-03 0.000E+00 0.000E+00 3.728E-06
12 42 1.164E+03 2.193E+04 4.454E-06 5.120E-05 0.000E+00 0.000E+00 3.628E-05
12 43 1.031E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.696E-02
12 44 1.031E+03 3.842E+04 6.119E-06 6.229E-05 0.000E+00 0.000E+00 1.213E-03
12 45 1.030E+03 0.000E+00 0.000E+00 0.000E+00 8.951E-02 6.260E-05 0.000E+00
12 46 1.012E+03 0.000E+00 0.000E+00 0.000E+00 4.679E+00 7.641E-07 0.000E+00
12 47 1.010E+03 0.000E+00 0.000E+00 0.000E+00 4.343E+00 1.483E-04 0.000E+00
12 48 1.007E+03 0.000E+00 0.000E+00 0.000E+00 3.015E-01 0.000E+00 0.000E+00
12 49 9.769E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.325E-05 0.000E+00
12 50 9.762E+02 0.000E+00 0.000E+00 0.000E+00 7.610E+01 1.391E-05 0.000E+00
12 51 9.744E+02 0.000E+00 0.000E+00 0.000E+00 1.954E+01 1.587E-06 0.000E+00
12 52 9.649E+02 0.000E+00 0.000E+00 0.000E+00 1.397E+02 3.897E-08 0.000E+00
12 53 9.296E+02 0.000E+00 0.000E+00 0.000E+00 2.538E-02 2.149E-05 0.000E+00
12 54 8.580E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 4.144E-07 0.000E+00
12 55 7.999E+02 6.395E+05 1.022E-04 8.077E-04 0.000E+00 0.000E+00 3.669E-04
12 56 7.948E+02 2.356E+07 3.719E-03 2.919E-02 0.000E+00 0.000E+00 2.698E-04
12 57 7.940E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.577E-03
12 59 7.883E+02 1.340E+07 1.248E-03 9.716E-03 0.000E+00 0.000E+00 3.566E-04
12 60 7.879E+02 1.341E+06 2.081E-04 1.619E-03 0.000E+00 0.000E+00 1.083E-04
12 61 7.874E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.334E-06
12 62 7.731E+02 1.867E+06 2.788E-04 2.129E-03 0.000E+00 0.000E+00 1.811E-04
12 63 7.723E+02 4.188E+07 3.745E-03 2.857E-02 0.000E+00 0.000E+00 2.599E-03
12 64 7.719E+02 1.586E+08 4.723E-03 3.601E-02 0.000E+00 0.000E+00 0.000E+00
12 66 7.708E+02 0.000E+00 0.000E+00 0.000E+00 2.736E+03 2.509E-04 0.000E+00
12 67 7.706E+02 0.000E+00 0.000E+00 0.000E+00 8.579E+02 0.000E+00 0.000E+00
12 69 7.658E+02 0.000E+00 0.000E+00 0.000E+00 8.158E+00 0.000E+00 0.000E+00
12 70 7.575E+02 0.000E+00 0.000E+00 0.000E+00 1.991E+03 0.000E+00 0.000E+00
12 73 7.479E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 6.659E-03
12 74 7.445E+02 0.000E+00 0.000E+00 0.000E+00 7.269E+01 1.762E-04 0.000E+00
12 75 7.427E+02 0.000E+00 0.000E+00 0.000E+00 7.196E+01 0.000E+00 0.000E+00
12 76 7.418E+02 0.000E+00 0.000E+00 0.000E+00 6.615E+02 3.660E-05 0.000E+00
12 77 7.414E+02 0.000E+00 0.000E+00 0.000E+00 6.319E+02 7.737E-09 0.000E+00
12 78 7.220E+02 1.476E+01 1.154E-09 8.227E-09 0.000E+00 0.000E+00 5.601E-05
12 79 6.580E+02 0.000E+00 0.000E+00 0.000E+00 4.771E+04 1.376E-06 0.000E+00
12 80 6.580E+02 0.000E+00 0.000E+00 0.000E+00 1.701E+04 0.000E+00 0.000E+00
12 82 6.278E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.882E-05 0.000E+00
12 83 6.278E+02 0.000E+00 0.000E+00 0.000E+00 5.425E+04 3.364E-06 0.000E+00
12 84 6.278E+02 0.000E+00 0.000E+00 0.000E+00 1.085E+04 1.926E-06 0.000E+00
12 85 6.178E+02 0.000E+00 0.000E+00 0.000E+00 1.659E-02 3.587E-06 0.000E+00
12 87 5.930E+02 0.000E+00 0.000E+00 0.000E+00 5.465E+01 7.022E-05 0.000E+00
12 88 5.930E+02 0.000E+00 0.000E+00 0.000E+00 5.493E+01 1.966E-04 0.000E+00
12 89 5.930E+02 0.000E+00 0.000E+00 0.000E+00 4.542E+00 0.000E+00 0.000E+00
12 90 5.739E+02 0.000E+00 0.000E+00 0.000E+00 1.795E-03 8.324E-05 0.000E+00
12 91 5.533E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 6.910E-06 0.000E+00
